Date,PNC,PPG,EQT,Unemployment,Med Home
2019-05-01,0.5160779328508003,-3.970279316080283,-3.637822974674798,5.405405405405395,1.4927566654539648
2019-06-01,1.6323080826592173,3.5018896511572306,-19.460605740563775,12.820512820512842,1.579631837538531
2019-07-01,5.5973893077765124,2.2904243086270926,-6.034387776573835,6.818181818181812,1.080888096270094
2019-08-01,-7.992746670669648,-5.092961332990242,-22.45928578273042,2.127659574468077,0.3771352197804667
2019-09-01,6.719071345345484,5.186056327354582,-2.9758099655790904,-22.916666666666664,-0.03931688621910956
2019-10-01,3.8886284235578383,2.772958149738969,-15.192238191159102,5.405405405405395,-0.045459521112545254
2019-11-01,7.075722875385515,7.366271619878573,2.595760747954623,0.0,-0.2684862973674318
2019-12-01,3.6016301860218425,2.9517245147273607,-2.2888701725773064,5.128205128205132,-0.26117762241196774
2020-01-01,-1.3001492870991727,-3.9401634757426085,-16.081412932722195,19.512195121951237,-0.08891249548714786
2020-02-01,-3.2018354883751265,-6.999734478900798,-32.035445117466544,-2.0408163265306256,0.08012093149869504
2020-03-01,-31.3670709630676,-23.432100593520943,31.93028429894791,14.583333333333348,0.9925865501611675
2020-04-01,-2.8537022416428193,0.11343692213419132,68.97461535362189,185.45454545454544,1.6191064403263455
2020-05-01,5.682955297330627,2.964523756043791,9.912327485716865,-15.923566878980889,0.7004056442273532
2020-06-01,8.933223077741935,14.64191009033522,0.36250938890545203,-14.39393939393938,0.6624591472985664
2020-07-01,-7.488227590859298,3.6966061747091494,-2.0107453272757203,0.8849557522123908,1.7994351615317594
2020-08-01,5.597336622402338,7.377856637555147,23.05782268578218,-16.666666666666675,1.267748454241846
2020-09-01,0.2632239257684965,5.652132210263461,-11.25433670722218,-10.526315789473683,1.7276240739669602
2020-10-01,3.0847422410253733,5.906317775667591,2.2427058328341465,-12.941176470588234,1.0144630633498242
2020-11-01,13.483011565008884,8.65654845498991,-0.414803145852094,0.0,0.8622958907634537
2020-12-01,13.56826830668072,1.853652474736478,-7.294784950197119,9.459459459459453,0.3333113740057181
2021-01-01,7.116625214426442,0.17379377000839025,17.170902437995593,-3.703703703703698,0.024868933503596757
2021-02-01,6.489775008613496,-4.9169430122605,9.349750209767937,-3.8461538461538436,1.0273260319064947
2021-03-01,7.718186420878959,6.905187255050316,5.245022299067936,-9.333333333333337,1.6409924028230716
2021-04-01,2.3624693155821053,10.386068685117333,-2.497195075200831,-8.823529411764696,2.087546607494839
2021-05-01,8.78771747995797,10.415217314205716,16.972198679036985,-1.6129032258064613,2.465395231057488
2021-06-01,-2.4366605440092726,-2.135791221862593,2.350785156628765,6.557377049180335,2.5118225201596234
2021-07-01,-1.6305964773471238,-4.3611892761755815,-5.1865624113912485,-1.538461538461533,0.57698032723692
2021-08-01,1.9640590046356543,-1.1590669123837993,-12.957954445295329,-1.562500000000011,-0.5616473979933478
2021-09-01,1.4890564685084762,-8.806519178011552,12.180189049148327,-22.22222222222221,-1.459263752220219
2021-10-01,7.86564541429442,3.953321999280779,4.689668220761156,-2.0408163265306256,-0.7872165392876496
2021-11-01,-0.1550838627924933,3.5663362682856414,-0.22591855678530948,-14.583333333333337,-0.604091363661885
2021-12-01,-2.923334176850545,2.7726026355117117,1.1723832662128064,-7.317073170731703,-0.7801982491469794
2022-01-01,7.38703933794207,-1.4029843264161013,4.13694421950821,31.578947368421062,1.0527186960593182
2022-02-01,-3.2755863261952234,-7.982937982310512,1.5264873518835431,-4.0000000000000036,1.4930683851857252
2022-03-01,-8.01275585713206,-15.178106358405309,28.014349113610027,-8.333333333333325,1.6253986206911764
2022-04-01,-5.918843875513846,3.357053423459666,40.85307861611032,-11.363636363636376,1.6420291854659874
2022-05-01,-7.097212048822432,-3.5725222863410067,5.021675310009388,2.564102564102577,1.4058034399531127
2022-06-01,-1.3694646607633532,-5.601376632437127,0.1760023813114353,17.500000000000004,1.4082275336273042
2022-07-01,-0.5667447775468681,1.8570097870578728,-7.92059718595114,0.0,-0.25355429306945787
